Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Relationship_Status,Conflicts_Over_Social_Media,Addicted_Score,Country_Grouped,Academic_Harm_Binary,Mental_Health_Harm_Component,Sleep_Harm_Component,Conflict_Harm_Component,Addiction_Harm_Component,Harm_Index,Harm_Index_100,Cluster_ID,Persona
450,21,Male,Graduate,Canada,4.1,Instagram,Yes,8.1,6,Single,3,7,Canada,1,4,-0.09999999999999964,3,7,-0.05938008647238835,52.96891704997522,2,The Social Warrior
451,20,Female,Undergraduate,Spain,3.9,TikTok,Yes,8.0,6,Single,3,7,Spain,1,4,0.0,3,7,-0.03941159097429747,53.42741538624881,2,The Social Warrior
452,22,Male,Graduate,Denmark,2.7,Facebook,No,9.1,8,In Relationship,2,4,Denmark,0,2,-1.0999999999999996,2,4,-1.4893282471861053,20.13575479659429,3,The Balanced User
453,19,Female,Undergraduate,Ireland,3.6,Instagram,Yes,8.3,7,Single,3,6,Ireland,1,3,-0.3000000000000007,3,6,-0.49850364170519323,42.88616346886362,1,The Quiet Addict
454,21,Male,Graduate,India,7.1,WhatsApp,Yes,5.2,5,In Relationship,4,8,India,1,5,2.8,4,8,1.1844209931896204,81.52794022399716,0,The Doomscroller
455,20,Female,Undergraduate,Switzerland,2.6,Instagram,No,9.2,8,Single,2,4,Switzerland,0,2,-1.1999999999999993,2,4,-1.5092967426841963,19.677256460320695,3,The Balanced User
456,22,Male,Graduate,Turkey,4.2,TikTok,Yes,8.0,6,Single,3,7,Turkey,1,4,0.0,3,7,-0.03941159097429747,53.42741538624881,2,The Social Warrior
457,19,Female,Undergraduate,USA,8.1,Instagram,Yes,4.2,5,In Relationship,4,9,USA,1,5,3.8,4,9,1.5504678794493445,89.93277414672602,0,The Doomscroller
458,21,Male,Graduate,Mexico,6.9,WhatsApp,Yes,5.3,6,Single,3,7,Mexico,1,4,2.7,3,7,0.4997377874741592,65.8068704656359,0,The Doomscroller
459,20,Female,Undergraduate,France,3.2,Instagram,No,8.8,7,In Relationship,2,5,France,0,3,-0.8000000000000007,2,5,-1.03023619645521,30.677006713979466,3,The Balanced User
460,22,Male,Graduate,Canada,4.0,TikTok,Yes,8.2,6,Single,3,7,Canada,1,4,-0.1999999999999993,3,7,-0.07934858197047931,52.51041871370161,2,The Social Warrior
461,19,Female,Undergraduate,Spain,3.8,Instagram,Yes,8.1,6,Single,3,7,Spain,1,4,-0.09999999999999964,3,7,-0.05938008647238835,52.96891704997522,2,The Social Warrior
462,21,Male,Graduate,Denmark,2.6,Facebook,No,9.2,8,In Relationship,2,4,Denmark,0,2,-1.1999999999999993,2,4,-1.5092967426841963,19.677256460320695,3,The Balanced User
463,20,Female,Undergraduate,Ireland,3.5,TikTok,Yes,8.4,7,Single,3,6,Ireland,1,3,-0.40000000000000036,3,6,-0.5184721372032841,42.42766513259003,1,The Quiet Addict
464,22,Male,Graduate,India,7.2,WhatsApp,Yes,5.1,5,In Relationship,4,8,India,1,5,2.9000000000000004,4,8,1.2043894886877116,81.98643856027076,0,The Doomscroller
465,19,Female,Undergraduate,Switzerland,2.5,Instagram,No,9.3,8,Single,2,4,Switzerland,0,2,-1.3000000000000007,2,4,-1.5292652381822875,19.218758124047095,3,The Balanced User
466,21,Male,Graduate,Turkey,4.1,Instagram,Yes,8.1,6,Single,3,7,Turkey,1,4,-0.09999999999999964,3,7,-0.05938008647238835,52.96891704997522,2,The Social Warrior
467,20,Female,Undergraduate,USA,8.2,TikTok,Yes,4.1,5,In Relationship,4,9,USA,1,5,3.9000000000000004,4,9,1.5704363749474355,90.39127248299963,0,The Doomscroller
468,22,Male,Graduate,Mexico,7.0,WhatsApp,Yes,5.2,6,Single,3,7,Mexico,1,4,2.8,3,7,0.5197062829722501,66.2653688019095,0,The Doomscroller
469,19,Female,Undergraduate,France,3.1,Instagram,No,8.9,7,In Relationship,2,5,France,0,3,-0.9000000000000004,2,5,-1.0502046919533008,30.21850837770587,3,The Balanced User
470,21,Male,Graduate,Canada,3.9,Instagram,Yes,8.3,6,Single,3,7,Canada,1,4,-0.3000000000000007,3,7,-0.09931707746857055,52.05192037742802,2,The Social Warrior
471,20,Female,Undergraduate,Spain,3.7,TikTok,Yes,8.2,6,Single,3,7,Spain,1,4,-0.1999999999999993,3,7,-0.07934858197047931,52.51041871370161,2,The Social Warrior
472,22,Male,Graduate,Denmark,2.5,Facebook,No,9.3,8,In Relationship,2,4,Denmark,0,2,-1.3000000000000007,2,4,-1.5292652381822875,19.218758124047095,3,The Balanced User
473,19,Female,Undergraduate,Ireland,3.4,Instagram,Yes,8.5,7,Single,3,6,Ireland,1,3,-0.5,3,6,-0.5384406327013751,41.96916679631643,1,The Quiet Addict
474,21,Male,Graduate,India,7.3,WhatsApp,Yes,5.0,5,In Relationship,4,8,India,1,5,3.0,4,8,1.2243579841858026,82.44493689654435,0,The Doomscroller
475,20,Female,Undergraduate,Switzerland,2.4,Instagram,No,9.4,8,Single,2,4,Switzerland,0,2,-1.4000000000000004,2,4,-1.5492337336803783,18.760259787773503,3,The Balanced User
476,22,Male,Graduate,Turkey,4.0,TikTok,Yes,8.2,6,Single,3,7,Turkey,1,4,-0.1999999999999993,3,7,-0.07934858197047931,52.51041871370161,2,The Social Warrior
477,19,Female,Undergraduate,USA,8.3,Instagram,Yes,4.0,5,In Relationship,4,9,USA,1,5,4.0,4,9,1.5904048704455265,90.84977081927322,0,The Doomscroller
478,21,Male,Graduate,Mexico,7.1,WhatsApp,Yes,5.1,6,Single,3,7,Mexico,1,4,2.9000000000000004,3,7,0.5396747784703412,66.7238671381831,0,The Doomscroller
479,20,Female,Undergraduate,France,3.0,Instagram,No,9.0,7,In Relationship,2,5,France,0,3,-1.0,2,5,-1.0701731874513918,29.760010041432277,3,The Balanced User
480,22,Male,Graduate,Canada,3.8,TikTok,Yes,8.4,6,Single,3,7,Canada,1,4,-0.40000000000000036,3,7,-0.11928557296666145,51.593422041154426,2,The Social Warrior
481,19,Female,Undergraduate,Spain,3.6,Instagram,Yes,8.3,6,Single,3,7,Spain,1,4,-0.3000000000000007,3,7,-0.09931707746857055,52.05192037742802,2,The Social Warrior
482,21,Male,Graduate,Denmark,2.4,Facebook,No,9.4,8,In Relationship,2,4,Denmark,0,2,-1.4000000000000004,2,4,-1.5492337336803783,18.760259787773503,3,The Balanced User
483,20,Female,Undergraduate,Ireland,3.3,TikTok,Yes,8.6,7,Single,3,6,Ireland,1,3,-0.5999999999999996,3,6,-0.558409128199466,41.510668460042844,1,The Quiet Addict
484,22,Male,Graduate,India,7.4,WhatsApp,Yes,4.9,5,In Relationship,4,8,India,1,5,3.0999999999999996,4,8,1.2443264796838933,82.90343523281794,0,The Doomscroller
485,19,Female,Undergraduate,Switzerland,2.3,Instagram,No,9.5,8,Single,2,4,Switzerland,0,2,-1.5,2,4,-1.5692022291784693,18.301761451499907,3,The Balanced User
486,21,Male,Graduate,Turkey,3.9,Instagram,Yes,8.3,6,Single,3,7,Turkey,1,4,-0.3000000000000007,3,7,-0.09931707746857055,52.05192037742802,2,The Social Warrior
487,20,Female,Undergraduate,USA,8.4,TikTok,Yes,3.9,5,In Relationship,4,9,USA,1,5,4.1,4,9,1.6103733659436175,91.30826915554681,0,The Doomscroller
488,22,Male,Graduate,Mexico,7.2,WhatsApp,Yes,5.0,6,Single,3,7,Mexico,1,4,3.0,3,7,0.5596432739684322,67.18236547445669,0,The Doomscroller
489,19,Female,Undergraduate,France,2.9,Instagram,No,9.1,7,In Relationship,2,5,France,0,3,-1.0999999999999996,2,5,-1.0901416829494825,29.30151170515869,3,The Balanced User
490,21,Male,Graduate,Canada,3.7,Instagram,Yes,8.5,6,Single,3,7,Canada,1,4,-0.5,3,7,-0.13925406846475238,51.13492370488083,2,The Social Warrior
491,20,Female,Undergraduate,Spain,3.5,TikTok,Yes,8.4,6,Single,3,7,Spain,1,4,-0.40000000000000036,3,7,-0.11928557296666145,51.593422041154426,2,The Social Warrior
492,22,Male,Graduate,Denmark,2.3,Facebook,No,9.5,8,In Relationship,2,4,Denmark,0,2,-1.5,2,4,-1.5692022291784693,18.301761451499907,3,The Balanced User
493,19,Female,Undergraduate,Ireland,3.2,Instagram,Yes,8.7,7,Single,3,6,Ireland,1,3,-0.6999999999999993,3,6,-0.5783776236975569,41.052170123769244,1,The Quiet Addict
494,21,Male,Graduate,India,7.5,WhatsApp,Yes,4.8,5,In Relationship,4,8,India,1,5,3.2,4,8,1.2642949751819843,83.36193356909155,0,The Doomscroller
495,20,Female,Undergraduate,Switzerland,2.2,Instagram,No,9.6,8,Single,2,4,Switzerland,0,2,-1.5999999999999996,2,4,-1.5891707246765603,17.843263115226314,3,The Balanced User
496,22,Male,Graduate,Turkey,3.8,TikTok,Yes,8.4,6,Single,3,7,Turkey,1,4,-0.40000000000000036,3,7,-0.11928557296666145,51.593422041154426,2,The Social Warrior
497,19,Female,Undergraduate,USA,8.5,Instagram,Yes,3.8,5,In Relationship,4,9,USA,1,5,4.2,4,9,1.6303418614417085,91.76676749182042,0,The Doomscroller
498,21,Male,Graduate,Mexico,7.3,WhatsApp,Yes,4.9,6,Single,3,7,Mexico,1,4,3.0999999999999996,3,7,0.579611769466523,67.64086381073028,0,The Doomscroller
499,20,Female,Undergraduate,France,2.8,Instagram,No,9.2,7,In Relationship,2,5,France,0,3,-1.1999999999999993,2,5,-1.1101101784475735,28.84301336888509,3,The Balanced User
500,22,Male,Graduate,Canada,3.6,TikTok,Yes,8.6,6,Single,3,7,Canada,1,4,-0.5999999999999996,3,7,-0.1592225639628433,50.676425368607234,2,The Social Warrior
501,19,Female,Undergraduate,Brazil,6.2,WhatsApp,Yes,6.3,6,Single,3,7,Other,1,4,1.7000000000000002,3,7,0.3000528324932493,61.22188710289994,2,The Social Warrior
502,21,Male,Graduate,China,4.5,WeChat,No,7.8,7,In Relationship,2,5,China,0,3,0.20000000000000018,2,5,-0.8305512414742999,35.26199007671543,1,The Quiet Addict
503,20,Female,Undergraduate,Netherlands,3.8,Instagram,No,8.2,8,Single,2,4,Other,0,2,-0.1999999999999993,2,4,-1.3096117877032865,24.262239823056657,3,The Balanced User
504,22,Male,Graduate,New Zealand,4.7,Instagram,Yes,7.5,7,In Relationship,3,6,Other,1,3,0.5,3,6,-0.3387556777204652,46.55415015905239,1,The Quiet Addict
505,19,Female,Undergraduate,Singapore,5.1,TikTok,Yes,7.0,6,Single,3,7,Other,1,4,1.0,3,7,0.1602733640066124,58.01239874898477,2,The Social Warrior
506,21,Male,Graduate,Malaysia,5.5,WhatsApp,Yes,6.8,6,Single,3,7,Other,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
507,20,Female,Undergraduate,UAE,6.5,Instagram,Yes,6.5,5,In Relationship,4,8,Other,1,5,1.5,4,8,0.9248305517144376,75.5674618524404,0,The Doomscroller
508,22,Male,Graduate,Poland,4.2,Facebook,No,7.9,7,Single,2,5,Poland,0,3,0.09999999999999964,2,5,-0.850519736972391,34.803491740441835,1,The Quiet Addict
509,19,Female,Undergraduate,India,6.8,WhatsApp,Yes,6.0,5,In Relationship,4,8,India,1,5,2.0,4,8,1.0246730292048924,77.8599535338084,0,The Doomscroller
510,21,Male,Graduate,Canada,4.8,Instagram,Yes,7.4,7,Single,3,6,Canada,1,3,0.5999999999999996,3,6,-0.31878718222237434,47.01264849532598,1,The Quiet Addict
511,20,Female,Undergraduate,Brazil,6.1,Instagram,Yes,6.4,6,Single,3,7,Other,1,4,1.5999999999999996,3,7,0.2800843369951582,60.76338876662635,2,The Social Warrior
512,22,Male,Graduate,China,4.4,WeChat,No,7.9,7,In Relationship,2,5,China,0,3,0.09999999999999964,2,5,-0.850519736972391,34.803491740441835,1,The Quiet Addict
513,19,Female,Undergraduate,Netherlands,3.7,TikTok,No,8.3,8,Single,2,4,Other,0,2,-0.3000000000000007,2,4,-1.3295802832013779,23.803741486783046,3,The Balanced User
514,21,Male,Graduate,New Zealand,4.6,Instagram,Yes,7.6,7,In Relationship,3,6,Other,1,3,0.40000000000000036,3,6,-0.3587241732185562,46.09565182277879,1,The Quiet Addict
515,20,Female,Undergraduate,Singapore,5.2,TikTok,Yes,6.9,6,Single,3,7,Other,1,4,1.0999999999999996,3,7,0.1802418595047033,58.470897085258365,2,The Social Warrior
516,22,Male,Graduate,Malaysia,5.6,WhatsApp,Yes,6.7,6,Single,3,7,Other,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
517,19,Female,Undergraduate,UAE,6.6,Instagram,Yes,6.4,5,In Relationship,4,8,Other,1,5,1.5999999999999996,4,8,0.9447990472125285,76.02596018871401,0,The Doomscroller
518,21,Male,Graduate,Poland,4.1,Facebook,No,8.0,7,Single,2,5,Poland,0,3,0.0,2,5,-0.8704882324704819,34.34499340416824,1,The Quiet Addict
519,20,Female,Undergraduate,India,6.9,WhatsApp,Yes,5.9,5,In Relationship,4,8,India,1,5,2.0999999999999996,4,8,1.0446415247029834,78.318451870082,0,The Doomscroller
520,22,Male,Graduate,Canada,4.7,TikTok,Yes,7.5,7,Single,3,6,Canada,1,3,0.5,3,6,-0.3387556777204652,46.55415015905239,1,The Quiet Addict
521,19,Female,Undergraduate,Brazil,6.0,WhatsApp,Yes,6.5,6,Single,3,7,Other,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
522,21,Male,Graduate,China,4.3,WeChat,No,8.0,7,In Relationship,2,5,China,0,3,0.0,2,5,-0.8704882324704819,34.34499340416824,1,The Quiet Addict
523,20,Female,Undergraduate,Netherlands,3.6,Instagram,No,8.4,8,Single,2,4,Other,0,2,-0.40000000000000036,2,4,-1.3495487786994687,23.34524315050946,3,The Balanced User
524,22,Male,Graduate,New Zealand,4.5,Facebook,Yes,7.7,7,In Relationship,3,6,Other,1,3,0.2999999999999998,3,6,-0.3786926687166473,45.63715348650519,1,The Quiet Addict
525,19,Female,Undergraduate,Singapore,5.3,TikTok,Yes,6.8,6,Single,3,7,Other,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
526,21,Male,Graduate,Malaysia,5.7,WhatsApp,Yes,6.6,6,Single,3,7,Other,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
527,20,Female,Undergraduate,UAE,6.7,Instagram,Yes,6.3,5,In Relationship,4,8,Other,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
528,22,Male,Graduate,Poland,4.0,Facebook,No,8.1,7,Single,2,5,Poland,0,3,-0.09999999999999964,2,5,-0.8904567279685729,33.88649506789464,1,The Quiet Addict
529,19,Female,Undergraduate,India,7.0,WhatsApp,Yes,5.8,5,In Relationship,4,8,India,1,5,2.2,4,8,1.0646100202010744,78.7769502063556,0,The Doomscroller
530,21,Male,Graduate,Canada,4.6,Instagram,Yes,7.6,7,Single,3,6,Canada,1,3,0.40000000000000036,3,6,-0.3587241732185562,46.09565182277879,1,The Quiet Addict
531,20,Female,Undergraduate,Brazil,5.9,TikTok,Yes,6.6,6,Single,3,7,Other,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
532,22,Male,Graduate,China,4.2,WeChat,No,8.1,7,In Relationship,2,5,China,0,3,-0.09999999999999964,2,5,-0.8904567279685729,33.88649506789464,1,The Quiet Addict
533,19,Female,Undergraduate,Netherlands,3.5,Instagram,No,8.5,8,Single,2,4,Other,0,2,-0.5,2,4,-1.3695172741975594,22.88674481423587,3,The Balanced User
534,21,Male,Graduate,New Zealand,4.4,Facebook,Yes,7.8,7,In Relationship,3,6,Other,1,3,0.20000000000000018,3,6,-0.3986611642147382,45.178655150231606,1,The Quiet Addict
535,20,Female,Undergraduate,Singapore,5.4,TikTok,Yes,6.7,6,Single,3,7,Other,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
536,22,Male,Graduate,Malaysia,5.8,WhatsApp,Yes,6.5,6,Single,3,7,Other,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
537,19,Female,Undergraduate,UAE,6.8,Instagram,Yes,6.2,5,In Relationship,4,8,Other,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
538,21,Male,Graduate,Poland,3.9,Facebook,No,8.2,7,Single,2,5,Poland,0,3,-0.1999999999999993,2,5,-0.9104252234666637,33.42799673162105,1,The Quiet Addict
539,20,Female,Undergraduate,India,7.1,WhatsApp,Yes,5.7,5,In Relationship,4,8,India,1,5,2.3,4,8,1.0845785156991654,79.23544854262919,0,The Doomscroller
540,22,Male,Graduate,Canada,4.5,TikTok,Yes,7.7,7,Single,3,6,Canada,1,3,0.2999999999999998,3,6,-0.3786926687166473,45.63715348650519,1,The Quiet Addict
541,19,Female,Undergraduate,Brazil,5.8,WhatsApp,Yes,6.7,6,Single,3,7,Other,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
542,21,Male,Graduate,China,4.1,WeChat,No,8.2,7,In Relationship,2,5,China,0,3,-0.1999999999999993,2,5,-0.9104252234666637,33.42799673162105,1,The Quiet Addict
543,20,Female,Undergraduate,Netherlands,3.4,Instagram,No,8.6,8,Single,2,4,Other,0,2,-0.5999999999999996,2,4,-1.3894857696956504,22.428246477962272,3,The Balanced User
544,22,Male,Graduate,New Zealand,4.3,Instagram,Yes,7.9,7,In Relationship,3,6,Other,1,3,0.09999999999999964,3,6,-0.4186296597128293,44.720156813958006,1,The Quiet Addict
545,19,Female,Undergraduate,Singapore,5.5,TikTok,Yes,6.6,6,Single,3,7,Other,1,4,1.4000000000000004,3,7,0.2401473459989764,59.84639209407915,2,The Social Warrior
546,21,Male,Graduate,Malaysia,5.9,WhatsApp,Yes,6.4,6,Single,3,7,Other,1,4,1.5999999999999996,3,7,0.2800843369951582,60.76338876662635,2,The Social Warrior
547,20,Female,Undergraduate,UAE,6.9,Instagram,Yes,6.1,5,In Relationship,4,8,Other,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
548,22,Male,Graduate,Poland,3.8,Facebook,No,8.3,7,Single,2,5,Poland,0,3,-0.3000000000000007,2,5,-0.9303937189647551,32.96949839534744,1,The Quiet Addict
549,19,Female,Undergraduate,India,7.2,WhatsApp,Yes,5.6,5,In Relationship,4,8,India,1,5,2.4000000000000004,4,8,1.1045470111972566,79.69394687890278,0,The Doomscroller
550,21,Male,Graduate,Canada,4.4,Instagram,Yes,7.8,7,Single,3,6,Canada,1,3,0.20000000000000018,3,6,-0.3986611642147382,45.178655150231606,1,The Quiet Addict
551,20,Female,Undergraduate,Brazil,5.7,TikTok,Yes,6.8,6,Single,3,7,Other,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
552,22,Male,Graduate,China,4.0,WeChat,No,8.3,7,In Relationship,2,5,China,0,3,-0.3000000000000007,2,5,-0.9303937189647551,32.96949839534744,1,The Quiet Addict
553,19,Female,Undergraduate,Netherlands,3.3,Instagram,No,8.7,8,Single,2,4,Other,0,2,-0.6999999999999993,2,4,-1.4094542651937414,21.969748141688676,3,The Balanced User
554,21,Male,Graduate,New Zealand,4.2,Facebook,Yes,8.0,7,In Relationship,3,6,Other,1,3,0.0,3,6,-0.43859815521092016,44.26165847768441,1,The Quiet Addict
555,20,Female,Undergraduate,Singapore,5.6,TikTok,Yes,6.5,6,Single,3,7,Other,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
556,22,Male,Graduate,Malaysia,6.0,WhatsApp,Yes,6.3,6,Single,3,7,Other,1,4,1.7000000000000002,3,7,0.3000528324932493,61.22188710289994,2,The Social Warrior
557,19,Female,Undergraduate,UAE,7.0,Instagram,Yes,6.0,5,In Relationship,4,8,Other,1,5,2.0,4,8,1.0246730292048924,77.8599535338084,0,The Doomscroller
558,21,Male,Graduate,Poland,3.7,Facebook,No,8.4,7,Single,2,5,Poland,0,3,-0.40000000000000036,2,5,-0.9503622144628459,32.51100005907385,1,The Quiet Addict
559,20,Female,Undergraduate,India,7.3,WhatsApp,Yes,5.5,5,In Relationship,4,8,India,1,5,2.5,4,8,1.1245155066953474,80.15244521517637,0,The Doomscroller
560,22,Male,Graduate,Canada,4.3,TikTok,Yes,7.9,7,Single,3,6,Canada,1,3,0.09999999999999964,3,6,-0.4186296597128293,44.720156813958006,1,The Quiet Addict
561,19,Female,Undergraduate,Brazil,5.6,WhatsApp,Yes,6.9,6,Single,3,7,Other,1,4,1.0999999999999996,3,7,0.1802418595047033,58.470897085258365,2,The Social Warrior
562,21,Male,Graduate,China,3.9,WeChat,No,8.4,7,In Relationship,2,5,China,0,3,-0.40000000000000036,2,5,-0.9503622144628459,32.51100005907385,1,The Quiet Addict
563,20,Female,Undergraduate,Netherlands,3.2,Instagram,No,8.8,8,Single,2,4,Other,0,2,-0.8000000000000007,2,4,-1.4294227606918328,21.51124980541507,3,The Balanced User
564,22,Male,Graduate,New Zealand,4.1,Instagram,Yes,8.1,7,In Relationship,3,6,Other,1,3,-0.09999999999999964,3,6,-0.45856665070901104,43.80316014141082,1,The Quiet Addict
565,19,Female,Undergraduate,Singapore,5.7,TikTok,Yes,6.4,6,Single,3,7,Other,1,4,1.5999999999999996,3,7,0.2800843369951582,60.76338876662635,2,The Social Warrior
566,21,Male,Graduate,Malaysia,6.1,WhatsApp,Yes,6.2,6,Single,3,7,Other,1,4,1.7999999999999998,3,7,0.32002132799134025,61.680385439173534,2,The Social Warrior
567,20,Female,Undergraduate,UAE,7.1,Instagram,Yes,5.9,5,In Relationship,4,8,Other,1,5,2.0999999999999996,4,8,1.0446415247029834,78.318451870082,0,The Doomscroller
568,22,Male,Graduate,Poland,3.6,Facebook,No,8.5,7,Single,2,5,Poland,0,3,-0.5,2,5,-0.9703307099609368,32.05250172280026,1,The Quiet Addict
569,19,Female,Undergraduate,India,7.4,WhatsApp,Yes,5.4,5,In Relationship,4,8,India,1,5,2.5999999999999996,4,8,1.1444840021934384,80.61094355144996,0,The Doomscroller
570,21,Male,Graduate,Canada,4.2,Instagram,Yes,8.0,7,Single,3,6,Canada,1,3,0.0,3,6,-0.43859815521092016,44.26165847768441,1,The Quiet Addict
571,20,Female,Undergraduate,Spain,6.1,Instagram,Yes,7.2,5,Single,4,7,Spain,1,5,0.7999999999999998,4,7,0.6186891519489864,68.53812293853234,2,The Social Warrior
572,23,Male,Graduate,Denmark,3.8,Twitter,No,7.8,8,In Relationship,2,4,Denmark,0,2,0.20000000000000018,2,4,-1.2297378057109225,26.096233168151038,3,The Balanced User
573,19,Female,Undergraduate,Ireland,5.5,TikTok,Yes,6.8,6,Single,4,8,Ireland,1,4,1.2000000000000002,4,8,0.6321004322623562,68.84606049504814,2,The Social Warrior
574,22,Male,Graduate,India,7.2,Facebook,Yes,5.9,4,Single,5,9,India,1,6,2.0999999999999996,5,9,1.7093562349203537,93.58102329216965,0,The Doomscroller
575,21,Female,Undergraduate,Switzerland,4.2,Instagram,No,7.5,7,In Relationship,2,5,Switzerland,0,3,0.5,2,5,-0.770645754980027,36.63748508553621,1,The Quiet Addict
576,24,Male,Graduate,Turkey,6.8,TikTok,Yes,6.2,5,Single,4,8,Turkey,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
577,20,Female,Undergraduate,USA,5.9,Instagram,Yes,6.7,6,In Relationship,3,7,USA,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
578,22,Male,Graduate,Mexico,6.5,Facebook,Yes,6.1,5,Single,4,8,Mexico,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
579,19,Female,Undergraduate,France,4.7,Twitter,No,7.4,7,Single,2,5,France,0,3,0.5999999999999996,2,5,-0.7506772594819361,37.09598342180981,1,The Quiet Addict
580,23,Male,Graduate,Canada,5.2,Instagram,Yes,7.0,6,In Relationship,3,6,Canada,1,4,1.0,3,6,-0.006088567272201778,54.192548188991864,2,The Social Warrior
581,21,Female,Undergraduate,UK,6.3,TikTok,Yes,6.4,5,Single,4,8,UK,1,5,1.5999999999999996,4,8,0.9447990472125285,76.02596018871401,0,The Doomscroller
582,24,Male,Graduate,Italy,4.9,Facebook,No,7.3,7,In Relationship,2,5,Italy,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
583,20,Female,Undergraduate,Russia,6.7,Instagram,Yes,6.0,5,Single,4,8,Russia,1,5,2.0,4,8,1.0246730292048924,77.8599535338084,0,The Doomscroller
584,22,Male,Graduate,China,5.8,WeChat,Yes,6.5,6,In Relationship,3,7,China,1,4,1.5,3,7,0.2601158414970673,60.30489043035274,2,The Social Warrior
585,19,Female,Undergraduate,Japan,4.5,Twitter,No,7.6,8,Single,2,4,Japan,0,2,0.40000000000000036,2,4,-1.1898008147147405,27.013229840698234,1,The Quiet Addict
586,23,Male,Graduate,Poland,6.4,Facebook,Yes,6.3,5,Single,4,8,Poland,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
587,21,Female,Undergraduate,Finland,4.1,Instagram,No,7.7,7,In Relationship,2,5,Other,0,3,0.2999999999999998,2,5,-0.8105827459762089,35.72048841298903,1,The Quiet Addict
588,24,Male,Graduate,Spain,6.6,TikTok,Yes,6.2,5,Single,4,8,Spain,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
589,20,Female,Undergraduate,Denmark,4.4,Instagram,No,7.4,7,In Relationship,2,5,Denmark,0,3,0.5999999999999996,2,5,-0.7506772594819361,37.09598342180981,1,The Quiet Addict
590,22,Male,Graduate,Ireland,5.7,Twitter,Yes,6.8,6,Single,3,7,Ireland,1,4,1.2000000000000002,3,7,0.20021035500279438,58.92939542153196,2,The Social Warrior
591,19,Female,Undergraduate,India,7.0,Instagram,Yes,5.8,4,Single,5,9,India,1,6,2.2,5,9,1.729324730418445,94.03952162844325,0,The Doomscroller
592,23,Male,Graduate,Switzerland,4.3,Facebook,No,7.5,7,In Relationship,2,5,Switzerland,0,3,0.5,2,5,-0.770645754980027,36.63748508553621,1,The Quiet Addict
593,21,Female,Undergraduate,Turkey,6.9,TikTok,Yes,6.1,5,Single,4,8,Turkey,1,5,1.9000000000000004,4,8,1.0047045337068017,77.4014551975348,0,The Doomscroller
594,24,Male,Graduate,USA,5.6,Instagram,Yes,6.9,6,In Relationship,3,7,USA,1,4,1.0999999999999996,3,7,0.1802418595047033,58.470897085258365,2,The Social Warrior
595,20,Female,Undergraduate,Mexico,6.2,Facebook,Yes,6.3,5,Single,4,8,Mexico,1,5,1.7000000000000002,4,8,0.9647675427106195,76.4844585249876,0,The Doomscroller
596,21,Male,Undergraduate,France,5.8,Instagram,Yes,6.7,6,Single,3,7,France,1,4,1.2999999999999998,3,7,0.22017885050088531,59.38789375780556,2,The Social Warrior
597,23,Female,Graduate,Canada,4.9,TikTok,No,7.3,7,In Relationship,2,5,Canada,0,3,0.7000000000000002,2,5,-0.730708763983845,37.554481758083405,1,The Quiet Addict
598,20,Male,Undergraduate,UK,6.4,Facebook,Yes,6.2,5,Single,4,8,UK,1,5,1.7999999999999998,4,8,0.9847360382087105,76.94295686126121,0,The Doomscroller
599,22,Female,Graduate,Italy,5.1,Twitter,No,7.1,7,In Relationship,2,5,Italy,0,3,0.9000000000000004,2,5,-0.690771772987663,38.471478430630604,1,The Quiet Addict
600,19,Male,Undergraduate,Russia,6.7,Instagram,Yes,6.0,4,Single,4,8,Russia,1,6,2.0,4,8,1.2574976621627012,83.2058598823799,0,The Doomscroller
